ID;DEST_CRED;SEXO;CATEGORIA_NEG;EXPERIENCIA_NEGOCIO;ESTADO_CIVIL;EDAD; NIVEL_ENDEUDAMIENTO ;NUMERO_ENTIDADES;M_MAX;ING_BRUTO
991133597;Crédito vehículo;Mujer;Servicios;580;Casado;26; 9,70 ;cuatro;60; 3.328.000 
460784841;Activo fijo;Mujer;Servicios;81;Casado;38; 15,06 ;uno;73; 3.179.000 
297747499;Crédito vehículo;Hombre;Comercio;143;Divorciado;35; 51,69 ;cuatro;29; 7.380.000 
239007406;Crédito vehículo;Hombre;Comercio;12;Divorciado;43; 74,56 ;cuatro;66; 6.245.000 
655581235;Activo fijo;Hombre;Comercio;255;Unión Libre;24; 42,54 ;uno;3; 4.624.000 
542080727;Consumo;Mujer;Servicios;117;Casado;43; 39,03 ;cuatro;22; 5.340.000 
30512375;Capital de trabajo;Hombre;Servicios;375;Divorciado;42; 47,30 ;tres;27; 5.765.000 
63587722;Activo fijo;Hombre;Comercio;61;Divorciado;35; 52,01 ;cuatro;88; 3.725.000 
648292209;Capital de trabajo;Hombre;Comercio;292;Unión Libre;56; 44,56 ;tres;26; 8.701.000 
573726256;Activo fijo;Hombre;Comercio;292;Unión Libre;37; 40,04 ;cuatro;76; 3.649.000 
541828331;Capital de trabajo;Hombre;Comercio;431;Soltero;30; 88,41 ;tres;13; 5.383.000 
626155629;Consumo;Mujer;Servicios;342;Casado;51; 78,68 ;cinco o +;63; 5.351.000 
797410730;Consumo;Mujer;Comercio;53;Soltero;41; 25,49 ;cinco o +;7; 4.499.000 
943803332;Consumo;Hombre;Informal;589;Divorciado;62; 34,26 ;uno;330; 11.906.000 
849353129;Activo fijo;Hombre;Producción;83;Casado;42; 11,21 ;cuatro;29; 9.862.000 
138789247;Capital de trabajo;Hombre;Comercio;449;Unión Libre;57; 98,40 ;uno;26; 7.779.000 
244712762;Consumo;Mujer;Comercio;165;Unión Libre;47; 64,60 ;dos;7; 5.295.000 
524913669;Crédito vehículo;Mujer;Comercio;259;Divorciado;46; 44,09 ;tres;76; 8.369.000 
778468418;Activo fijo;Hombre;Producción;403;Casado;43; 35,57 ;tres;84; 14.593.000 
925285968;Capital de trabajo;Hombre;Comercio;180;Soltero;43; 0,61 ;cuatro;24; 4.650.000 
314118990;Consumo;Hombre;Comercio;286;Divorciado;57; 48,22 ;tres;11; 3.334.000 
475750314;Activo fijo;Hombre;Producción;499;Soltero;57; 7,57 ;uno;13; 7.951.000 
794704595;Capital de trabajo;Hombre;Comercio;521;Unión Libre;42; 43,60 ;tres;28; 5.423.000 
328323899;Crédito vehículo;Hombre;Comercio;97;Soltero;27; 16,92 ;tres;0; 5.267.000 
424275776;Crédito vehículo;Hombre;Comercio;154;Casado;49; 44,43 ;cuatro;86; 11.091.000 
322884771;Activo fijo;Hombre;Producción;538;Soltero;46; 22,30 ;tres;53; 3.577.000 
827288226;Activo fijo;Hombre;Comercio;347;Divorciado;27; 9,33 ;tres;83; 3.885.000 
227627047;Activo fijo;Mujer;Producción;59;Casado;43; 91,68 ;dos;7; 10.317.000 
521490623;Consumo;Hombre;Comercio;203;Unión Libre;70; 6,88 ;tres;14; 4.947.000 
98838943;Consumo;Hombre;Emprendedor;19;Divorciado;48; 47,58 ;cinco o +;9; 5.460.000 
995654605;Crédito vehículo;Hombre;Producción;82;Soltero;27; 50,88 ;cuatro;52; 5.389.000 
413705514;Activo fijo;Mujer;Comercio;239;Soltero;44; 73,80 ;cinco o +;90; 3.508.000 
746243129;Crédito vehículo;Mujer;Comercio;106;Casado;55; 29,10 ;cuatro;0; 5.208.000 
987330732;Activo fijo;Hombre;Comercio;499;Unión Libre;49; 43,65 ;tres;16; 5.240.000 
3324347;Crédito vehículo;Mujer;Comercio;36;Divorciado;57; 14,37 ;dos;16; 8.282.000 
725330873;Activo fijo;Hombre;Comercio;459;Divorciado;32; 43,76 ;uno;16; 5.389.000 
497256028;Consumo;Mujer;Comercio;77;Casado;30; 85,13 ;tres;22; 3.302.000 
848628828;Crédito vehículo;Mujer;Servicios;558;Divorciado;26; 44,56 ;tres;68; 11.630.000 
157857665;Consumo;Hombre;Servicios;323;Soltero;38; 44,28 ;tres;29; 7.082.000 
676418639;Consumo;Mujer;Informal;420;Divorciado;43; 90,71 ;cuatro;17; 3.042.000 
74716736;Activo fijo;Mujer;Servicios;562;Divorciado;44; 80,43 ;tres;25; 9.696.000 
417153952;Crédito vehículo;Mujer;Comercio;587;Casado;56; 47,31 ;tres;24; 5.467.000 
522115253;Capital de trabajo;Hombre;Comercio;409;Unión Libre;41; 86,57 ;dos;7; 5.202.000 
921246714;Crédito vehículo;Mujer;Producción;365;Soltero;43; 44,13 ;tres;24; 9.898.000 
636319971;Consumo;Mujer;Comercio;200;Soltero;38; 10,68 ;cuatro;71; 9.138.000 
346806737;Capital de trabajo;Hombre;Comercio;274;Soltero;30; 62,32 ;cinco o +;33; 6.993.000 
198780507;Capital de trabajo;Hombre;Servicios;200;Unión Libre;35; 43,91 ;tres;22; 7.009.000 
432074766;Activo fijo;Hombre;Informal;300;Casado;51; 27,94 ;tres;47; 6.229.000 
433091877;Crédito vehículo;Hombre;Informal;103;Divorciado;64; 56,41 ;tres;13; 5.233.000 
167782986;Crédito vehículo;Hombre;Servicios;419;Unión Libre;58; 38,32 ;tres;34; 3.368.000 
293483034;Consumo;Mujer;Producción;385;Soltero;24; 72,73 ;cuatro;72; 4.791.000 
732034988;Activo fijo;Hombre;Comercio;172;Unión Libre;43; 80,81 ;dos;9; 5.354.000 
118224218;Consumo;Hombre;Comercio;330;Unión Libre;57; 18,64 ;cuatro;15; 5.500.000 
282721270;Crédito vehículo;Mujer;Comercio;172;Unión Libre;45; 29,16 ;dos;16; 10.015.000 
4102318;Consumo;Mujer;Producción;137;Divorciado;65; 30,81 ;tres;5; 11.488.000 
833825597;Activo fijo;Mujer;Comercio;111;Unión Libre;44; 3,90 ;cuatro;30; 6.916.000 
834144832;Crédito vehículo;Mujer;Producción;585;Unión Libre;24; 44,02 ;dos;20; 7.610.000 
897929068;Consumo;Hombre;Producción;34;Unión Libre;51; 7,22 ;dos;17; 4.650.000 
64322010;Activo fijo;Hombre;Comercio;277;Unión Libre;47; 43,65 ;tres;1; 5.547.000 
812568819;Consumo;Mujer;Comercio;405;Soltero;56; 89,63 ;tres;19; 9.617.000 
576199441;Consumo;Hombre;Comercio;10;Unión Libre;44; 85,58 ;cinco o +;0; 5.389.000 
412133163;Consumo;Hombre;Comercio;289;Unión Libre;53; 55,49 ;dos;15; 8.504.000 
825178984;Activo fijo;Hombre;Producción;81;Unión Libre;43; 95,20 ;cuatro;7; 5.334.000 
76526023;Capital de trabajo;Hombre;Emprendedor;12;Divorciado;36; 11,33 ;dos;32; 16.991.000 
487472563;Consumo;Hombre;Producción;74;Divorciado;60; 77,49 ;uno;4; 4.392.000 
676351275;Activo fijo;Mujer;Producción;11;Soltero;45; 57,21 ;cuatro;65; 5.425.000 
791544977;Capital de trabajo;Hombre;Comercio;167;Casado;37; 43,65 ;cinco o +;2; 5.389.000 
767039451;Consumo;Mujer;Comercio;63;Casado;47; 71,03 ;tres;22; 3.611.000 
608458124;Consumo;Mujer;Comercio;108;Unión Libre;41; 32,94 ;cuatro;0; 5.297.000 
289804573;Activo fijo;Hombre;Servicios;515;Unión Libre;33; 77,58 ;cuatro;317; 6.188.000 
793606743;Crédito vehículo;Hombre;Servicios;235;Soltero;36; 4,51 ;tres;249; 11.830.000 
249364502;Crédito vehículo;Mujer;Comercio;415;Divorciado;58; 49,58 ;tres;27; 7.904.000 
899980660;Consumo;Mujer;Comercio;63;Unión Libre;38; 21,90 ;tres;75; 9.436.000 
704137341;Consumo;Mujer;Servicios;130;Soltero;49; 37,98 ;tres;26; 6.838.000 
24562614;Consumo;Mujer;Producción;269;Divorciado;40; 65,76 ;tres;273; 6.904.000 
994161167;Activo fijo;Mujer;Comercio;328;Divorciado;43; 3,64 ;cinco o +;25; 6.179.000 
480874049;Capital de trabajo;Hombre;Comercio;491;Unión Libre;43; 51,85 ;tres;88; 6.792.000 
498556744;Crédito vehículo;Mujer;Servicios;436;Viudo;45; 65,31 ;tres;33; 5.427.000 
391805779;Consumo;Hombre;Producción;571;Soltero;60; 24,37 ;cuatro;0; 14.123.000 
445001179;Activo fijo;Hombre;Informal;96;Divorciado;45; 40,38 ;uno;31; 5.391.000 
728274485;Consumo;Mujer;Comercio;288;Soltero;35; 63,19 ;tres;8; 7.334.000 
542986614;Activo fijo;Hombre;Servicios;473;Divorciado;54; 34,68 ;cuatro;25; 5.350.000 
496899705;Crédito vehículo;Hombre;Servicios;381;Casado;49; 14,88 ;cuatro;26; 11.865.000 
22428077;Consumo;Mujer;Producción;463;Soltero;43; 53,41 ;tres;51; 9.919.000 
965454424;Activo fijo;Mujer;Producción;6;Unión Libre;34; 99,14 ;dos;0; 3.350.000 
720737282;Consumo;Hombre;Comercio;46;Divorciado;31; 79,87 ;tres;0; 10.928.000 
133820979;Consumo;Hombre;Producción;426;Divorciado;22; 69,21 ;cuatro;10; 9.449.000 
18280534;Crédito vehículo;Mujer;Producción;265;Unión Libre;28; 26,49 ;cuatro;19; 4.650.000 
790614913;Consumo;Hombre;Comercio;202;Casado;45; 51,79 ;tres;286; 7.190.000 
360815509;Capital de trabajo;Hombre;Comercio;83;Divorciado;44; 32,68 ;dos;22; 5.335.000 
36148952;Crédito vehículo;Mujer;Producción;161;Casado;39; 26,63 ;dos;18; 5.204.000 
86768838;Activo fijo;Mujer;Producción;355;Unión Libre;51; 43,22 ;tres;74; 5.389.000 
295946281;Consumo;Hombre;Comercio;79;Soltero;43; 68,11 ;tres;29; 4.650.000 
695117379;Crédito vehículo;Hombre;Comercio;104;Divorciado;51; 27,65 ;dos;287; 11.081.000 
259435106;Consumo;Mujer;Informal;531;Casado;43; 44,13 ;cinco o +;358; 11.982.000 
280844221;Activo fijo;Hombre;Informal;558;Divorciado;40; 46,37 ;cuatro;192; 4.821.000 
929334969;Capital de trabajo;Hombre;Comercio;327;Casado;42; 83,76 ;cinco o +;6; 4.020.000 
737341523;Consumo;Mujer;Comercio;59;Soltero;35; 62,34 ;dos;16; 11.968.000 
197997206;Crédito vehículo;Hombre;Comercio;63;Divorciado;31; 63,40 ;tres;18; 9.445.000 
816580122;Capital de trabajo;Hombre;Comercio;468;Divorciado;45; 17,38 ;tres;10; 5.274.000 
463071014;Activo fijo;Hombre;Comercio;276;Unión Libre;43; 80,81 ;tres;28; 11.884.000 
555187095;Consumo;Hombre;Producción;79;Casado;61; 15,07 ;dos;12; 5.431.000 
238103587;Crédito vehículo;Hombre;Comercio;280;Unión Libre;41; 18,31 ;tres;81; 8.217.000 
608753025;Crédito vehículo;Hombre;Informal;47;Unión Libre;35; 45,74 ;uno;15; 15.339.000 
114247592;Consumo;Mujer;Comercio;481;Unión Libre;41; 53,28 ;dos;28; 3.988.000 
903288514;Crédito vehículo;Mujer;Comercio;467;Unión Libre;50; 47,25 ;cuatro;0; 7.955.000 
650257178;Consumo;Hombre;Comercio;111;Soltero;66; 50,35 ;tres;12; 9.948.000 
954704627;Crédito vehículo;Mujer;Servicios;493;Casado;47; 52,26 ;dos;26; 10.600.000 
183229582;Crédito vehículo;Mujer;Servicios;119;Unión Libre;24; 97,28 ;dos;7; 9.910.000 
775476492;Consumo;Mujer;Comercio;62;Casado;42; 37,98 ;cuatro;34; 10.260.000 
207991600;Activo fijo;Mujer;Comercio;334;Unión Libre;26; 68,88 ;cuatro;26; 5.335.000 
475128845;Consumo;Hombre;Producción;117;Divorciado;26; 97,28 ;tres;26; 3.202.000 
649190118;Activo fijo;Hombre;Comercio;524;Unión Libre;48; 27,48 ;tres;31; 9.708.000 
712748188;Activo fijo;Mujer;Comercio;175;Unión Libre;51; 43,22 ;cinco o +;15; 5.293.000 
347175877;Capital de trabajo;Hombre;Comercio;135;Soltero;24; 81,22 ;cuatro;21; 12.902.000 
308055029;Consumo;Hombre;Comercio;216;Casado;65; 72,80 ;cuatro;86; 5.335.000 
831019932;Crédito vehículo;Mujer;Comercio;237;Casado;40; 37,56 ;dos;61; 7.921.000 
967486563;Consumo;Mujer;Producción;432;Casado;57; 43,22 ;uno;254; 8.947.000 
528940441;Activo fijo;Mujer;Comercio;210;Soltero;41; 57,89 ;cuatro;33; 3.442.000 
441791369;Capital de trabajo;Hombre;Comercio;342;Divorciado;26; 89,06 ;tres;28; 5.335.000 
469302624;Consumo;Mujer;Comercio;123;Divorciado;43; 29,09 ;cuatro;90; 4.139.000 
286635416;Consumo;Mujer;Servicios;230;Soltero;41; 40,00 ;cuatro;0; 6.904.000 
992297021;Crédito vehículo;Mujer;Servicios;369;Unión Libre;64; 8,90 ;tres;5; 9.986.000 
612059178;Consumo;Hombre;Comercio;536;Divorciado;56; 50,84 ;tres;28; 11.192.000 
203770398;Consumo;Hombre;Comercio;14;Divorciado;48; 21,11 ;dos;8; 7.002.000 
324985300;Crédito vehículo;Hombre;Producción;258;Soltero;41; 81,31 ;cuatro;31; 7.365.000 
609856927;Activo fijo;Mujer;Comercio;622;Divorciado;63; 36,46 ;cuatro;51; 11.081.000 
821688743;Consumo;Mujer;Comercio;352;Unión Libre;47; 18,06 ;dos;18; 10.995.000 
888499957;Capital de trabajo;Hombre;Comercio;168;Casado;28; 39,93 ;cuatro;9; 4.406.000 
713093048;Capital de trabajo;Hombre;Comercio;139;Casado;43; 59,93 ;tres;15; 5.293.000 
597526328;Activo fijo;Mujer;Comercio;356;Casado;38; 52,06 ;tres;25; 5.301.000 
602329744;Consumo;Mujer;Servicios;591;Divorciado;63; 86,29 ;cuatro;3; 11.001.000 
675361293;Consumo;Hombre;Comercio;128;Casado;35; 69,43 ;uno;4; 5.453.000 
681970927;Consumo;Hombre;Comercio;64;Soltero;65; 54,93 ;tres;7; 5.334.000 
475847849;Consumo;Hombre;Comercio;385;Unión Libre;47; 33,24 ;tres;1; 5.423.000 
566159707;Crédito vehículo;Hombre;Producción;545;Unión Libre;46; 39,99 ;uno;161; 11.865.000 
19966214;Activo fijo;Mujer;Comercio;571;Unión Libre;67; 55,09 ;cinco o +;32; 4.732.000 
914228635;Activo fijo;Hombre;Comercio;172;Soltero;40; 25,66 ;cuatro;24; 3.078.000 
781934696;Crédito vehículo;Mujer;Servicios;446;Soltero;50; 23,88 ;dos;0; 10.501.000 
821459733;Consumo;Hombre;Comercio;232;Divorciado;27; 28,98 ;cuatro;67; 11.034.000 
480286661;Crédito vehículo;Hombre;Informal;390;Unión Libre;55; 18,37 ;cuatro;55; 4.200.000 
962369657;Consumo;Mujer;Comercio;395;Unión Libre;24; 59,30 ;tres;29; 2.460.000 
349937960;Crédito vehículo;Mujer;Informal;451;Divorciado;55; 44,28 ;uno;88; 6.690.000 
317608515;Consumo;Mujer;Comercio;221;Divorciado;49; 86,44 ;cuatro;4; 5.302.000 
273030232;Activo fijo;Mujer;Producción;110;Divorciado;27; 41,97 ;cinco o +;57; 3.542.000 
173997361;Crédito vehículo;Mujer;Producción;461;Soltero;56; 82,55 ;cuatro;82; 5.389.000 
334809437;Crédito vehículo;Hombre;Comercio;280;Unión Libre;57; 76,24 ;cuatro;28; 3.698.000 
953603245;Consumo;Mujer;Comercio;432;Casado;63; 67,31 ;tres;12; 5.438.000 
257789508;Crédito vehículo;Hombre;Comercio;50;Divorciado;43; 82,01 ;dos;29; 5.240.000 
564648382;Consumo;Hombre;Comercio;173;Divorciado;32; 42,81 ;tres;118; 4.919.000 
889142300;Consumo;Hombre;Servicios;366;Soltero;30; 47,51 ;tres;22; 9.007.000 
454934779;Capital de trabajo;Hombre;Comercio;351;Unión Libre;52; 15,87 ;tres;3; 10.236.000 
911744132;Activo fijo;Mujer;Producción;326;Unión Libre;51; 15,16 ;dos;7; 6.069.000 
402916569;Capital de trabajo;Hombre;Comercio;442;Unión Libre;51; 6,63 ;cuatro;1; 3.662.000 
905084310;Consumo;Hombre;Servicios;53;Casado;45; 57,84 ;tres;20; 4.915.000 
719711032;Consumo;Hombre;Servicios;520;Divorciado;41; 11,86 ;tres;5; 3.990.000 
306129117;Consumo;Hombre;Comercio;39;Soltero;52; 81,59 ;dos;17; 3.753.000 
360115093;Consumo;Mujer;Comercio;122;Divorciado;30; 48,79 ;tres;13; 9.651.000 
673053332;Capital de trabajo;Hombre;Comercio;530;Soltero;45; 5,63 ;tres;227; 6.439.000 
16324494;Crédito vehículo;Hombre;Producción;449;Soltero;62; 40,22 ;tres;11; 6.724.000 
117685178;Consumo;Hombre;Comercio;413;Soltero;58; 65,29 ;cuatro;38; 4.484.000 
911311157;Crédito vehículo;Hombre;Comercio;77;Soltero;43; 43,65 ;dos;136; 3.197.000 
67323407;Consumo;Mujer;Comercio;77;Casado;48; 61,34 ;tres;5; 9.264.000 
400076542;Crédito vehículo;Mujer;Servicios;527;Divorciado;35; 86,46 ;cinco o +;69; 5.391.000 
835156474;Consumo;Hombre;Comercio;212;Divorciado;49; 61,05 ;cuatro;20; 9.347.000 
616448194;Capital de trabajo;Mujer;Producción;84;Casado;62; 73,02 ;cinco o +;41; 9.361.000 
628180218;Consumo;Mujer;Comercio;513;Unión Libre;44; 77,66 ;cuatro;26; 5.204.000 
501457645;Capital de trabajo;Mujer;Comercio;100;Casado;49; 61,96 ;tres;29; 12.020.000 
686208459;Consumo;Hombre;Comercio;488;Unión Libre;41; 69,52 ;uno;65; 3.156.000 
360217090;Crédito vehículo;Mujer;Comercio;497;Casado;41; 44,28 ;tres;26; 5.499.000 
368662732;Crédito vehículo;Mujer;Informal;552;Unión Libre;46; 72,60 ;cuatro;17; 3.521.000 
948280195;Activo fijo;Hombre;Informal;297;Soltero;40; 20,52 ;cuatro;100; 3.959.000 
266642459;Consumo;Hombre;Comercio;589;Unión Libre;64; 18,92 ;tres;7; 4.650.000 
601147464;Consumo;Mujer;Comercio;477;Casado;63; 51,27 ;tres;64; 6.893.000 
298815303;Activo fijo;Hombre;Comercio;470;Divorciado;29; 68,40 ;uno;331; 7.243.000 
434844770;Consumo;Hombre;Comercio;525;Soltero;38; 13,18 ;cuatro;15; 12.202.000 
881321452;Consumo;Mujer;Comercio;25;Casado;38; 27,88 ;cuatro;0; 7.952.000 
503493044;Capital de trabajo;Hombre;Servicios;454;Divorciado;26; 72,21 ;tres;15; 5.301.000 
727837038;Consumo;Hombre;Comercio;533;Casado;40; 56,98 ;tres;45; 4.650.000 
432128690;Consumo;Mujer;Informal;467;Divorciado;47; 62,95 ;dos;16; 15.544.000 
930326534;Activo fijo;Hombre;Producción;480;Viudo;49; 36,98 ;tres;11; 6.796.000 
195351621;Consumo;Mujer;Comercio;210;Casado;63; 56,33 ;cinco o +;0; 4.578.000 
789899049;Activo fijo;Hombre;Comercio;8;Casado;48; 61,78 ;cinco o +;15; 4.268.000 
809628508;Activo fijo;Hombre;Comercio;20;Unión Libre;45; 54,71 ;cuatro;21; 10.298.000 
239104047;Consumo;Hombre;Comercio;361;Soltero;43; 24,15 ;dos;21; 4.650.000 
214623288;Activo fijo;Mujer;Comercio;484;Divorciado;67; 4,69 ;tres;12; 9.575.000 
793162228;Crédito vehículo;Mujer;Comercio;332;Soltero;39; 29,89 ;tres;23; 9.651.000 
527830852;Consumo;Hombre;Producción;578;Divorciado;43; 98,69 ;dos;4; 5.460.000 
879243862;Consumo;Hombre;Servicios;455;Soltero;48; 26,18 ;tres;26; 8.515.000 
296363847;Capital de trabajo;Hombre;Servicios;599;Unión Libre;48; 69,85 ;dos;71; 6.439.000 
415108341;Consumo;Mujer;Comercio;156;Divorciado;54; 43,47 ;tres;24; 3.760.000 
594779385;Crédito vehículo;Hombre;Servicios;23;Casado;21; 59,02 ;cuatro;80; 7.499.000 
80506481;Crédito vehículo;Mujer;Comercio;224;Soltero;44; 10,59 ;dos;78; 6.870.000 
388494284;Capital de trabajo;Hombre;Comercio;401;Unión Libre;23; 41,37 ;cuatro;1; 9.973.000 
344004827;Consumo;Hombre;Servicios;502;Divorciado;41; 91,94 ;tres;19; 9.016.000 
801913944;Crédito vehículo;Mujer;Comercio;536;Viudo;48; 38,87 ;tres;13; 5.202.000 
794135902;Consumo;Mujer;Comercio;107;Casado;41; 4,83 ;tres;20; 5.414.000 
836202731;Consumo;Hombre;Producción;438;Unión Libre;41; 16,97 ;cinco o +;1; 4.922.000 
990099521;Capital de trabajo;Hombre;Comercio;553;Divorciado;56; 52,97 ;uno;23; 3.899.000 
909839150;Crédito vehículo;Hombre;Comercio;280;Casado;58; 33,82 ;tres;68; 8.387.000 
675130596;Capital de trabajo;Hombre;Producción;139;Unión Libre;39; 55,59 ;dos;14; 5.334.000 
643295813;Consumo;Mujer;Comercio;283;Casado;42; 44,13 ;uno;14; 5.500.000 
1000202677;Activo fijo;Hombre;Comercio;298;Divorciado;40; 28,11 ;cinco o +;26; 10.091.000 
927801401;Consumo;Mujer;Servicios;375;Divorciado;42; 91,27 ;cuatro;123; 8.477.000 
441996975;Consumo;Hombre;Servicios;243;Casado;42; 74,55 ;dos;59; 14.404.000 
903532506;Activo fijo;Hombre;Comercio;366;Soltero;39; 11,03 ;tres;14; 12.733.000 
776195665;Activo fijo;Mujer;Comercio;139;Casado;56; 65,87 ;tres;48; 3.503.000 
87564732;Consumo;Mujer;Comercio;536;Casado;48; 61,74 ;uno;27; 8.908.000 
813841167;Activo fijo;Hombre;Comercio;359;Unión Libre;46; 19,94 ;tres;48; 12.522.000 
515674017;Capital de trabajo;Hombre;Producción;67;Soltero;38; 65,31 ;tres;1; 5.335.000 
777144389;Consumo;Hombre;Comercio;547;Soltero;48; 26,93 ;tres;2; 6.205.000 
917505287;Consumo;Mujer;Comercio;26;Soltero;31; 43,22 ;tres;23; 9.538.000 
204583147;Consumo;Mujer;Producción;605;Casado;30; 69,38 ;uno;19; 10.699.000 
912016065;Crédito vehículo;Mujer;Comercio;525;Casado;38; 74,26 ;uno;128; 12.546.000 
839906939;Consumo;Mujer;Comercio;482;Divorciado;57; 47,84 ;tres;5; 9.362.000 
629406245;Capital de trabajo;Hombre;Comercio;552;Divorciado;40; 19,50 ;tres;39; 9.420.000 
225970268;Consumo;Mujer;Comercio;54;Unión Libre;40; 19,35 ;cuatro;26; 3.611.000 
646480791;Consumo;Mujer;Servicios;39;Unión Libre;24; 15,09 ;tres;16; 5.460.000 
534481187;Consumo;Hombre;Producción;215;Divorciado;41; 83,98 ;cuatro;59; 3.992.000 
6666690;Capital de trabajo;Hombre;Comercio;537;Unión Libre;35; 49,98 ;tres;66; 10.319.000 
910793271;Consumo;Mujer;Comercio;222;Casado;42; 14,74 ;tres;24; 5.258.000 
969719449;Consumo;Hombre;Comercio;120;Casado;25; 58,58 ;dos;12; 5.500.000 
595341013;Crédito vehículo;Hombre;Comercio;238;Soltero;38; 41,43 ;tres;66; 9.240.000 
278342877;Consumo;Hombre;Comercio;27;Soltero;59; 68,56 ;dos;4; 7.172.000 
57263636;Crédito vehículo;Mujer;Comercio;237;Divorciado;36; 50,96 ;dos;10; 6.803.000 
406079952;Consumo;Hombre;Producción;581;Unión Libre;60; 90,21 ;dos;279; 4.650.000 
802121303;Capital de trabajo;Hombre;Producción;245;Divorciado;65; 87,31 ;tres;6; 5.327.000 
269492609;Consumo;Mujer;Comercio;604;Soltero;62; 87,45 ;cuatro;55; 4.141.000 
752494268;Consumo;Mujer;Comercio;108;Divorciado;45; 19,79 ;tres;203; 7.231.000 
547546124;Activo fijo;Mujer;Comercio;201;Unión Libre;42; 43,65 ;dos;0; 6.782.000 
228392776;Crédito vehículo;Hombre;Comercio;554;Casado;34; 87,05 ;tres;0; 7.990.000 
741735622;Consumo;Mujer;Producción;289;Divorciado;46; 52,91 ;uno;9; 10.029.000 
88940825;Capital de trabajo;Hombre;Comercio;55;Casado;53; 13,28 ;cuatro;22; 5.425.000 
595893886;Capital de trabajo;Hombre;Producción;489;Casado;41; 14,40 ;dos;0; 8.472.000 
51729094;Capital de trabajo;Hombre;Producción;435;Divorciado;42; 37,98 ;cuatro;23; 5.351.000 
788818955;Capital de trabajo;Hombre;Servicios;439;Casado;29; 44,16 ;tres;23; 5.395.000 
959596004;Consumo;Mujer;Servicios;525;Casado;42; 45,00 ;tres;9; 3.085.000 
955321842;Consumo;Hombre;Servicios;102;Soltero;70; 2,17 ;tres;6; 6.671.000 
241303075;Activo fijo;Hombre;Informal;372;Soltero;38; 65,29 ;dos;13; 12.522.000 
334896891;Consumo;Mujer;Servicios;382;Soltero;43; 58,84 ;cuatro;53; 4.650.000 
487708188;Crédito vehículo;Mujer;Servicios;464;Soltero;57; 48,18 ;cinco o +;14; 12.396.000 
382532575;Consumo;Hombre;Comercio;73;Soltero;35; 67,43 ;cuatro;26; 3.778.000 
868762822;Capital de trabajo;Hombre;Comercio;52;Soltero;59; 45,54 ;tres;58; 5.500.000 
196854056;Consumo;Hombre;Comercio;227;Unión Libre;63; 26,33 ;cuatro;28; 8.866.000 
534494987;Consumo;Hombre;Producción;379;Casado;41; 29,02 ;cinco o +;16; 11.217.000 
810958333;Consumo;Mujer;Servicios;383;Casado;55; 35,68 ;uno;55; 5.301.000 
83828854;Capital de trabajo;Hombre;Producción;180;Soltero;33; 68,40 ;cinco o +;343; 9.910.000 
336661697;Consumo;Hombre;Servicios;55;Soltero;41; 37,98 ;tres;7; 9.173.000 
823080954;Activo fijo;Hombre;Comercio;423;Soltero;57; 83,02 ;dos;2; 4.650.000 
672291085;Capital de trabajo;Hombre;Servicios;388;Casado;58; 73,53 ;tres;12; 10.017.000 
287331946;Consumo;Hombre;Producción;191;Casado;70; 51,78 ;tres;28; 5.302.000 
239093587;Consumo;Mujer;Comercio;302;Soltero;50; 3,42 ;cuatro;16; 5.232.000 
774334644;Capital de trabajo;Hombre;Comercio;9;Divorciado;41; 44,07 ;cuatro;86; 7.610.000 
844700575;Activo fijo;Hombre;Comercio;260;Casado;42; 24,97 ;dos;4; 5.232.000 
385423372;Consumo;Hombre;Comercio;562;Casado;67; 45,61 ;cuatro;19; 11.189.000 
267057338;Consumo;Hombre;Comercio;445;Divorciado;57; 76,93 ;tres;22; 7.839.000 
809590788;Consumo;Mujer;Comercio;271;Soltero;44; 44,05 ;tres;14; 3.855.000 
996723165;Crédito vehículo;Mujer;Producción;371;Unión Libre;40; 31,44 ;tres;18; 5.337.000 
